Iteration,Rank,CNB_alpha,ElasticNet_alpha,ElasticNet_l1_ratio,FeatPreProcess,Featsel_Variance,FeatureScaling,Imputation,ImputationMethod,ImputationNeighbours,LDA_shrinkage,LDA_solver,LRC,LRpenalty,PCAType,QDA_reg_param,RFmax_depth,RFmin_samples_split,RFn_estimators,ReliefDistanceP,ReliefNN,ReliefNumFeatures,ReliefSampleSize,ReliefUse,Resampling_Method,Resampling_Use,Resampling_k_neighbors,Resampling_n_cores,Resampling_n_neighbors,Resampling_sampling_strategy,Resampling_threshold_cleaning,SGD_alpha,SGD_l1_ratio,SGD_loss,SGD_penalty,SVMC,SVMKernel,SVMcoef0,SVMdegree,SVMgamma,SelectFromModel,SelectGroups,StatisticalTestMetric,StatisticalTestThreshold,StatisticalTestUse,UsePCA,classifiers,coliage_features,fractal_features,histogram_features,location_features,log_features,max_iter,orientation_features,original_features,patient_features,phase_features,random_seed,rgrd_features,semantic_features,shape_features,texture_gabor_features,texture_glcm_features,texture_glcmms_features,texture_gldm_features,texture_gldzm_features,texture_glrlm_features,texture_glszm_features,texture_lbp_features,texture_ngldm_features,texture_ngtdm_features,toolbox,vessel_features,wavelet_features,Number
1,32,0.05016216733304557,0.0007153015143338973,0.2552951987216521,False,True,robust_z_score,True,most_frequent,8,0.4249039453666412,eigen,0.828553445916362,l2,10,0.5215210253848376,5,3,88,2,4,50,0.8244533861089905,False,RandomOverSampling,False,10,1,6,auto,0.37956415407522714,0.01377999059580412,0.6969793244996979,modified_huber,l1,17.703082050445847,linear,0.6777309332132938,3.1523534908335793,0.009373648640175453,False,True,MannWhitneyU,0.002625807058265071,False,False,GaussianNB,False,True,True,True,True,100000,False,True,False,True,440899,True,False,False,True,False,True,True,True,True,True,True,False,False,PREDICT,True,False,8330
1,33,0.5307746981797041,0.11022964963034898,0.29207158952195167,False,True,robust_z_score,True,constant,5,0.0021779902595866125,lsqr,0.8908374752729167,l2,10,0.018041182675402927,5,4,77,2,5,56,0.977450345685026,True,NeighbourhoodCleaningRule,False,10,1,4,auto,0.4028241526138344,1.403877228784474e-05,0.09882416154867912,modified_huber,none,2.311767334093355,poly,0.596187541680339,4.615185511994978,0.00013892119920332882,False,True,MannWhitneyU,0.017531968455362704,False,False,QDA,False,True,True,True,True,100000,False,True,False,True,3555301667,False,False,True,False,True,False,True,True,True,False,False,False,True,All,False,True,3630
1,34,0.1136192349175944,0.5959195741003024,0.8561490938079269,False,True,robust_z_score,True,knn,5,0.001028599392753755,lsqr,0.6312809114542162,l2,95variance,0.0007445607577542116,9,4,20,2,4,21,0.8114894562675625,False,BorderlineSMOTE,False,19,1,9,all,0.48159773074136736,0.04584954881641647,0.9175317393515964,hinge,l1,375707.9724740079,linear,0.21731063014879393,6.516207378317697,0.027115943280222744,False,True,MannWhitneyU,0.16869151306398786,False,False,SVM,False,False,False,True,False,100000,False,True,False,False,2989466677,False,False,True,False,False,False,True,True,False,False,True,False,True,All,False,True,11950
1,35,0.9622608009076145,0.0982268114779785,0.7355109514400445,False,True,robust_z_score,True,mean,5,0.00030432594025006665,svd,0.9323065839818594,l2,50,0.1376588199452158,6,2,98,3,3,12,0.9810550476470893,False,SMOTEENN,False,11,1,3,not majority,0.5858705865554628,0.019083723664896975,0.17877697915408142,hinge,l1,36871.808722768874,poly,0.3977735794698405,1.0340334447258803,0.003134418917287265,False,True,MannWhitneyU,0.0035190561980438287,False,False,RF,False,False,False,False,True,100000,False,True,False,False,574473320,False,False,True,True,False,False,True,True,True,True,False,True,True,PREDICT,True,False,22430
1,36,0.7608902647565187,6.846427371247403e-05,0.05535458018983408,False,True,robust_z_score,True,constant,9,0.013782496227940304,svd,0.06139664381729348,l2,95variance,0.29456703170805193,8,2,93,3,3,44,0.9857984458461968,False,RandomUnderSampling,False,6,1,3,majority,0.3659213809050982,0.004726961474085512,0.9369619689184712,modified_huber,l1,3.7175644205085807,poly,0.7886999154284031,3.74235416796728,0.027711782465088496,False,True,MannWhitneyU,0.028872145265914844,False,False,SVM,False,False,True,True,False,100000,True,True,False,False,4012902307,False,False,True,True,True,False,True,True,True,False,True,True,False,All,False,False,19210
1,37,0.317405388825008,0.06847209439841762,0.952452721733332,False,True,robust_z_score,True,median,5,0.5422527834126722,svd,0.12005880697488756,l2,100,0.007619874106797868,7,3,28,3,2,44,0.9101270860299616,False,BorderlineSMOTE,False,18,1,6,not majority,0.290463386060771,0.0005839835340910319,0.7017381888865135,hinge,l1,35744.803762248695,rbf,0.07467634625637898,3.418765820158705,0.0001234551133165412,False,True,MannWhitneyU,0.0486843334215623,False,False,LDA,False,True,False,True,True,100000,True,True,False,True,3862963177,False,False,True,True,False,True,True,False,True,True,True,False,False,PREDICT,False,True,2680
1,38,0.8957396317092954,0.02992527086709053,0.4821524716178114,False,True,robust_z_score,True,most_frequent,6,0.004571955628157624,lsqr,0.27130613790880587,l2,95variance,1.413338020413466e-05,9,2,82,2,4,47,0.7535999936929602,False,SMOTEENN,False,15,1,8,majority,0.6777876167750503,0.0019112058526026656,0.7397295689397929,hinge,none,290.4988939095376,linear,0.2718177434937723,3.210226331214077,0.00013178036564581578,False,True,MannWhitneyU,0.0022115626394843364,False,False,GaussianNB,False,False,True,True,False,100000,False,True,False,False,2915869251,True,False,False,False,True,True,True,False,True,False,True,False,True,PREDICT,True,True,11845
1,39,0.10194071740301114,0.17214459652284456,0.5162445577197207,False,True,robust_z_score,True,median,6,0.21407554802692777,lsqr,0.4439758094376921,l2,95variance,0.001045164113925905,9,2,36,3,2,52,0.8275852097797196,True,NearMiss,False,16,1,8,not minority,0.2931091990299131,0.015206020889367372,0.3728291070881331,hinge,l1,9308.099410664388,rbf,0.586934777146923,2.6170135590327215,0.00046942602431815356,False,True,MannWhitneyU,0.17896146146376896,True,False,SVM,False,False,False,True,True,100000,True,True,False,False,3800621307,False,False,False,False,True,False,True,False,False,False,True,True,True,All,False,True,22615
1,40,0.527349092380448,0.002238269736481298,0.5296242171899114,False,True,robust_z_score,True,constant,9,0.24004660867824376,lsqr,0.041542906604396405,l2,100,0.004731944802837746,6,3,98,2,2,20,0.8553831021017008,False,SMOTE,False,15,1,9,all,0.43780385248977693,0.0009878140990941253,0.40987413496751135,squared_hinge,l1,909227.6279802799,rbf,0.5959594302749287,5.402262706610572,0.10491688120823173,False,True,MannWhitneyU,0.08283759676394767,False,False,RF,False,True,True,False,True,100000,False,True,False,False,3977954177,False,False,False,False,False,True,True,False,False,True,True,False,True,PREDICT,True,True,13535
1,41,0.4837497671261626,0.0002908162925696941,0.5057915209287752,False,True,robust_z_score,True,constant,5,0.00953147493305347,eigen,0.16354172782093646,l2,100,0.0013724659052501383,7,2,85,3,4,22,0.8583389605524412,False,ADASYN,False,15,1,8,not minority,0.637183394717073,0.008724309291789693,0.054090549269912414,modified_huber,none,1865.104861523211,linear,0.02319002262568337,2.3029797147225164,0.0028693440549140705,False,True,MannWhitneyU,0.20714001824450898,True,True,SVM,False,False,False,True,False,100000,False,True,False,False,1381555937,True,False,False,False,True,True,True,False,True,False,False,False,True,PyRadiomics,False,True,23135
1,42,0.7425994372268885,0.05888371453932424,0.8041589542261546,False,True,robust_z_score,True,median,6,0.0012224378836451157,eigen,0.0654545901480139,l2,100,0.00013294070672297955,7,4,23,3,4,38,0.9790471338726354,True,RandomUnderSampling,False,6,1,12,not minority,0.25707703189908204,0.003793312375490874,0.922941550716278,modified_huber,none,4822.972335743366,rbf,0.8694503326777316,3.2406870010509206,0.027169758827933595,False,True,MannWhitneyU,0.00695353744590054,False,False,RF,False,False,False,True,True,100000,True,True,False,True,2980077328,False,False,True,True,True,False,True,False,False,True,False,False,True,PREDICT,True,True,6305
1,43,0.9926535223942141,8.430430592054081e-05,0.7454809736362056,False,True,robust_z_score,True,most_frequent,7,0.0661964606556762,lsqr,1.0013159832802707,l2,50,0.000846384940929516,9,4,66,3,3,52,0.764500154497697,True,ADASYN,True,17,1,9,auto,0.6248565422901404,0.9430205661179674,0.871746033647524,modified_huber,none,278759.8081213578,poly,0.7465431005026525,4.4088811562712245,0.41052226527981367,False,True,MannWhitneyU,0.009754836849887863,False,True,SVM,False,False,True,True,False,100000,False,True,False,False,2516915702,False,False,False,False,True,False,True,False,True,True,False,False,False,All,False,True,17920
1,44,0.4829538840944828,0.0028966032952709893,0.49218798703383493,False,True,robust_z_score,True,knn,6,0.14543775508048498,svd,0.5564857444156627,l2,50,0.16369395908557985,9,4,72,3,5,19,0.8554616324813439,False,SMOTETomek,False,10,1,11,majority,0.5185019102309545,0.05135743685772851,0.08744917052325141,hinge,l1,15725.418694144495,rbf,0.8588057984308868,4.383133102152634,0.0003558157780452106,False,True,MannWhitneyU,0.14153984870836037,False,False,SVM,False,False,True,False,False,100000,True,True,False,False,4208109302,True,False,True,False,True,False,False,False,True,False,False,False,False,PyRadiomics,False,False,1200
1,45,0.5480107379631812,0.7120878295021813,0.5343253582389157,False,True,robust_z_score,True,median,9,0.011676446035337962,lsqr,0.2040379654936172,l2,50,0.24332213694998717,5,2,97,1,4,58,0.9660394453517336,False,BorderlineSMOTE,False,9,1,13,not minority,0.49198001869208047,0.0013106610288280225,0.05330336188393603,hinge,l2,1.7034002529769394,rbf,0.7179478594016565,6.156999641728004,0.1636082732936134,False,True,MannWhitneyU,0.05288040946787565,False,False,QDA,False,False,False,True,True,100000,False,True,False,True,2380737785,True,False,True,False,True,False,False,True,True,True,False,False,False,PREDICT,False,True,3225
1,46,0.12560182961869115,0.6515011396673169,0.19278038462228264,False,True,robust_z_score,True,knn,9,0.025989895307257465,eigen,0.4389833792560769,l2,50,0.3783554819047301,8,4,98,1,3,42,0.9033843192471622,False,RandomUnderSampling,False,9,1,6,majority,0.567494193096287,0.0882624590633855,0.9568420717682076,modified_huber,none,173302.56995468878,rbf,0.9011333433859225,6.347628856709354,0.003879921012745094,False,True,MannWhitneyU,0.24842244382414572,True,True,SVM,False,False,True,False,True,100000,False,True,False,True,964298403,True,False,False,False,False,False,False,True,False,True,True,True,True,All,False,True,4960
1,47,0.839436671448374,0.0696371069773597,0.39963606768890525,False,True,robust_z_score,True,constant,9,0.11883355588228463,lsqr,0.1842160390524521,l2,50,0.38116751755911366,5,2,19,1,4,24,0.8096534046155159,False,BorderlineSMOTE,False,10,1,4,not majority,0.5438721216490865,0.2120260031102248,0.26298024828909594,modified_huber,l1,17.451068728498463,rbf,0.9890198525008843,5.751689707717005,3.127187492492249e-05,False,True,MannWhitneyU,0.014856180540567516,False,False,SVM,False,False,False,False,True,100000,True,True,False,False,1016059635,True,False,True,False,True,False,False,True,True,True,True,True,True,All,False,False,8940
1,48,0.24056853273840972,0.0697693918822448,0.3020065501598602,False,True,robust_z_score,True,mean,6,0.2767311404906503,svd,0.7316043139310956,l2,10,5.2986271116383674e-05,5,2,88,3,4,17,0.9828351513779718,True,NearMiss,False,15,1,5,majority,0.3400410312799666,0.04940624585281701,0.5205581652352538,squared_hinge,none,9828.48220546326,rbf,0.5534042401430037,2.5368898532831787,1.2470545526148856e-05,False,True,MannWhitneyU,0.016002113379826842,False,False,QDA,False,True,True,True,True,100000,True,True,False,False,904912186,True,False,True,False,False,False,False,False,True,False,False,False,True,All,True,True,3435
1,49,0.5892371895709578,3.740194593722554e-05,0.1639939527675015,False,True,robust_z_score,True,most_frequent,9,2.9584005911367485e-05,svd,0.5579914691156053,l2,50,0.2859255113420092,7,3,80,1,3,28,0.9996711448941192,False,NearMiss,False,19,1,3,not minority,0.6484461691262217,1.2213916875581804e-05,0.34518019951420553,hinge,l2,795263.318168003,rbf,0.13425873759530282,3.9151658645378005,0.009293472857038052,False,True,MannWhitneyU,0.006588954448507773,False,True,LDA,False,True,False,True,True,100000,True,True,False,True,192852226,True,False,False,True,True,True,True,False,True,True,False,True,True,PyRadiomics,True,False,11620
1,50,0.40202740276465665,0.5813469324351528,0.3013548529380321,False,True,robust_z_score,True,median,7,1.1784615354440303e-05,eigen,0.19293056171343193,l2,95variance,0.00032665588266780215,7,3,50,1,3,15,0.8343889403092423,False,BorderlineSMOTE,False,11,1,12,not majority,0.7482336630112021,2.5623678730875287e-05,0.2319259238621224,modified_huber,l1,7.114881547968024,rbf,0.1481030787643144,5.6396203312830195,0.0001920498557565616,False,True,MannWhitneyU,0.005579495321649247,False,False,RF,False,False,False,False,True,100000,True,True,False,True,819547807,True,False,True,False,False,False,False,True,False,True,True,False,True,PyRadiomics,False,False,9115
2,1,0.833273625512817,0.18392726978274446,0.012923551717586634,False,True,robust_z_score,True,knn,8,0.00010137363100133475,lsqr,0.5823852959133667,l2,100,0.001215925476874707,8,3,17,1,2,53,0.7581356091252519,False,NeighbourhoodCleaningRule,False,13,1,7,auto,0.5249677681806679,2.343555062243864e-05,0.6479240925895271,squared_hinge,l2,250.85320234900672,poly,0.8840591890647846,2.75493103234557,0.014775346803835077,False,True,MannWhitneyU,0.0023087901796775777,False,False,RF,False,False,True,True,False,100000,False,True,False,False,1185219060,True,False,False,False,False,False,False,True,False,True,True,True,True,PREDICT,False,False,18815
2,2,0.39475749024726303,0.0003660424088362017,0.268409385590475,False,True,robust_z_score,True,constant,6,0.07356936274696646,eigen,0.5158698166289591,l2,100,0.9590194008198439,7,4,51,2,5,28,0.9618070421852395,False,RandomOverSampling,False,11,1,12,not majority,0.6416792360922787,0.0034841811838786144,0.9819430991666463,squared_hinge,l2,18.98577983149797,poly,0.4310423819941831,5.10963981152482,0.0038517027808704853,False,True,MannWhitneyU,0.09870461627630227,False,False,GaussianNB,False,False,False,True,True,100000,False,True,False,False,558228784,True,False,True,True,True,True,False,True,True,True,True,True,True,PyRadiomics,False,False,23845
2,3,0.11161122153603509,0.0032420294831072057,0.647062534661727,False,True,robust_z_score,True,constant,9,0.0002661668045977482,lsqr,0.1437044272503648,l2,100,0.04026864450823104,8,4,23,2,4,48,0.9928939554176004,False,SMOTE,True,5,1,13,not majority,0.5443093814691784,0.0007922537650845013,0.3600387149934371,squared_hinge,l2,1431.6919266851792,poly,0.9239267715789099,4.303579092362112,0.6033927733434259,False,True,MannWhitneyU,0.14878133498790327,False,False,GaussianNB,False,False,False,True,False,100000,False,True,False,False,1686676862,False,False,True,False,False,True,True,False,False,False,True,False,True,All,False,False,20085
2,4,0.5588654075591569,4.3393579087399604e-05,0.05257365364848254,False,True,robust_z_score,True,knn,8,6.349558427192266e-05,eigen,0.5973266361117652,l2,95variance,0.0036659551215145283,6,3,91,2,5,48,0.8840057433620387,False,RandomUnderSampling,False,14,1,14,auto,0.6402697190530464,0.0012168838628644275,0.8342859120923628,hinge,l1,43931.479608519134,linear,0.9282332039590687,4.414477600318877,0.0009148505112790441,False,True,MannWhitneyU,0.03809471177418906,False,False,RF,False,False,True,False,False,100000,True,True,False,False,2455949914,True,False,False,False,False,False,True,True,True,True,True,False,False,PREDICT,True,False,13150
2,5,0.39658888842215556,0.008483860559233296,0.11311410342807471,False,True,robust_z_score,True,knn,6,0.004085248315307161,lsqr,0.5512157715080834,l2,100,0.000514899368276348,9,4,99,2,5,26,0.9014299852975545,True,ADASYN,False,8,1,5,all,0.34158335960166314,0.27098567297553516,0.8458321999970067,hinge,l1,77.19936111236112,poly,0.599570424784102,4.508481809116957,5.574398096777518e-05,False,True,MannWhitneyU,0.009363880655788673,False,False,RF,False,False,True,False,False,100000,True,True,False,True,3241612593,True,False,True,False,False,False,False,True,False,True,False,True,True,All,False,True,20345
2,6,0.8121672909953477,0.005818607366071722,0.4952153474872526,False,True,robust_z_score,True,constant,6,0.18485254452816574,lsqr,0.8683927060961762,l2,50,0.16429405756799811,7,4,28,2,3,50,0.9600675203776128,False,RandomUnderSampling,False,7,1,7,majority,0.4768737294878424,0.00040236755454085425,0.5193699640709627,squared_hinge,l2,6.21844463684971,poly,0.6875713887616505,3.5506077623547405,0.025138760078054993,False,True,MannWhitneyU,0.03852292114959204,False,False,GaussianNB,False,False,True,False,False,100000,False,True,False,True,2285407759,True,False,True,False,False,False,False,True,True,True,True,False,True,PyRadiomics,False,True,22700
2,7,0.13204704515814258,0.022661513109126893,0.3660560535083741,False,True,robust_z_score,True,most_frequent,7,0.1332715273651696,lsqr,0.7964939593976786,l2,10,0.00021868842044311094,8,3,52,2,3,58,0.8075836799004561,False,NeighbourhoodCleaningRule,False,8,1,5,not majority,0.7390159867301584,1.3153949899923599e-05,0.6764698790956726,hinge,none,11207.58564471997,rbf,0.6975306390357537,2.385084655581319,0.38964596477347824,False,True,MannWhitneyU,0.044075251620223216,False,True,QDA,False,True,False,True,False,100000,False,True,False,False,2728677370,False,False,False,False,False,False,True,False,True,False,False,True,True,All,False,False,935
2,8,0.744422819374166,0.007121224383780183,0.7231075487305632,False,True,robust_z_score,True,mean,8,0.022603051381012235,svd,0.2879665929097527,l2,10,0.14860102200286504,6,4,24,1,5,20,0.8846480501511664,False,SMOTE,True,17,1,14,not majority,0.3171171060746898,0.418120834820418,0.8739265067587064,modified_huber,none,20720.25632464426,rbf,0.044711380080604046,6.711654542836696,4.598167828099731e-05,False,True,MannWhitneyU,0.20407940631016458,False,False,QDA,False,True,True,False,False,100000,True,True,False,True,514219186,False,False,False,True,True,False,True,False,False,True,False,False,True,All,True,True,4235
2,9,0.07266411829575603,0.047886302090256634,0.6203643471870384,False,True,robust_z_score,True,most_frequent,6,6.640453528600137e-05,eigen,0.6050381892939313,l2,50,2.2768788967928735e-05,9,3,66,1,4,48,0.8367224497776932,False,NearMiss,False,11,1,4,all,0.4306307321426499,0.1251862051313072,0.7198892132713477,squared_hinge,l2,402.6193242082572,linear,0.7859849883772029,1.4669249839968073,0.10270211368495998,False,True,MannWhitneyU,0.007854045250622181,False,False,LR,False,True,True,True,True,100000,False,True,False,True,4107330113,True,False,False,True,False,True,False,False,True,True,False,False,True,All,False,True,19695
2,10,0.2165320077504055,0.003546736660838245,0.6767025184631186,False,True,robust_z_score,True,most_frequent,6,9.423539295276322e-05,svd,0.5152697306002212,l2,50,7.16172140491632e-05,7,2,24,2,3,39,0.9490563800483033,True,RandomUnderSampling,True,18,1,13,all,0.7452714764971037,1.612107824563175e-05,0.9502370292330616,hinge,l1,5006.240657964321,linear,0.20973549584886508,3.1911562917129253,0.003907439589996738,False,True,MannWhitneyU,0.02647462790479967,False,True,GaussianNB,False,False,True,False,True,100000,True,True,False,True,1827236472,True,False,False,False,False,True,True,True,False,False,True,False,False,PyRadiomics,False,True,18780
2,11,0.3099249149486383,3.2269185898896495e-05,0.5395023576945661,False,True,robust_z_score,True,median,6,0.0006038845103162446,svd,0.38749173741462273,l2,95variance,1.4838116194369624e-05,7,3,96,2,5,54,0.8923673838564069,False,SMOTETomek,False,7,1,8,all,0.6652890323608116,0.004156272783623445,0.02537330477029376,squared_hinge,l2,2001.9866946110938,rbf,0.574927514608344,2.3406712521844577,0.002624637683301581,False,True,MannWhitneyU,0.001467817204987402,False,False,GaussianNB,False,True,True,False,True,100000,False,True,False,True,409336568,True,False,True,True,True,True,True,False,True,True,False,True,True,PyRadiomics,False,False,23865
2,12,0.4044025121815995,0.0021961450294400524,0.03729982829526646,False,True,robust_z_score,True,mean,7,0.001008912353563843,eigen,0.5156216782324959,l2,10,0.004857377265989812,5,4,45,2,4,56,0.882407244826993,False,RandomOverSampling,False,6,1,9,all,0.6758143057441433,0.00725832210138063,0.008524160831310579,modified_huber,none,516113.30513809295,rbf,0.9871324079077499,1.9830962043299367,0.01036555361293843,False,True,MannWhitneyU,0.04809172671268733,False,False,RF,False,False,True,True,False,100000,True,True,False,True,2323508036,True,False,False,False,False,False,False,False,False,True,True,False,False,All,False,True,24420
2,13,0.4427025537469854,0.0011043007604672119,0.4639414778899833,False,True,robust_z_score,True,most_frequent,6,0.03683734168978477,lsqr,0.8870845691267575,l2,95variance,5.698949424229916e-05,6,4,53,2,3,17,0.9027323636316832,False,ADASYN,False,15,1,3,not majority,0.3905576732868245,0.13651031712233283,0.9915792819314737,hinge,l2,2016.6909896789607,poly,0.11829808636676709,3.5959496597481877,0.004419765442732814,False,True,MannWhitneyU,0.012903766324090623,False,False,GaussianNB,False,True,False,False,False,100000,False,True,False,False,1660530623,False,False,False,False,True,True,True,True,True,True,True,True,False,PREDICT,True,True,1725
2,14,0.44814742708158717,0.0014459265622846953,0.6595086442808349,False,True,robust_z_score,True,knn,5,2.796309103903021e-05,svd,0.33616306141297314,l2,95variance,0.8400180744012974,9,3,92,1,3,17,0.9144361931333854,False,RandomUnderSampling,True,17,1,11,not majority,0.3471443262679918,0.1726681852602816,0.7959769563361278,squared_hinge,l1,117929.86190599187,poly,0.0993637165260236,3.4640333758493567,0.12456022574244535,False,True,MannWhitneyU,0.01294170954322903,False,False,LDA,False,True,True,True,True,100000,True,True,False,True,2693131942,True,False,True,False,False,False,False,True,True,True,True,True,False,All,True,False,16775
2,15,0.8272898089437692,0.23201295295663824,0.46934146728638604,False,True,robust_z_score,True,constant,8,0.00769721328341212,eigen,0.7639582245984093,l2,10,0.008043411567473279,9,3,39,2,2,37,0.9532861187810951,True,SMOTETomek,False,7,1,8,majority,0.6126318141704472,0.039278139941817294,0.23038963773514676,modified_huber,l2,1457.1998018804131,rbf,0.7939279660206106,2.205904420684618,0.00010839031754150497,False,True,MannWhitneyU,0.007262453324694294,False,False,LDA,False,False,False,False,False,100000,False,True,False,False,1500785798,False,False,False,False,False,False,True,True,True,True,True,False,True,All,False,False,21860
2,16,0.640198183433432,0.14179711632093808,0.27562229802695326,False,True,robust_z_score,True,constant,7,0.0008214581980893357,svd,0.4915059650313357,l2,95variance,0.5597295252073863,6,2,18,3,4,22,0.9301735009863805,False,NeighbourhoodCleaningRule,False,5,1,11,not minority,0.7405615199939161,1.7532346966140427e-05,0.5738624703056631,modified_huber,l2,50534.6439462095,poly,0.3831604530013353,4.820927568807465,0.00012705389761463046,False,True,MannWhitneyU,0.00566674856396711,False,False,GaussianNB,False,True,False,False,False,100000,False,True,False,True,1063103157,True,False,False,False,False,True,True,True,False,False,False,True,True,PREDICT,False,True,11535
2,17,0.7839349835463308,0.0022675892732353952,0.7148128900798202,False,True,robust_z_score,True,constant,8,0.033068022391650895,eigen,0.965682549562105,l2,95variance,0.7542572005297588,9,4,96,1,3,44,0.8367484396755662,False,SMOTEENN,False,10,1,13,majority,0.5365429686180916,0.05128958689908684,0.009711009204393273,modified_huber,none,479.83743209141727,linear,0.3112019380657496,4.133845235565788,3.707451709427175e-05,False,True,MannWhitneyU,0.013742378707014601,False,False,RF,False,True,False,True,True,100000,True,True,False,True,361659375,True,False,True,True,False,True,True,True,False,True,True,True,False,All,False,True,17260
2,18,0.3090976615205592,0.040143190441960866,0.7761055755660317,False,True,robust_z_score,True,constant,9,0.0005133510738523809,lsqr,0.4627267752133172,l2,100,0.41474319606150023,5,3,43,1,5,45,0.7664509981968959,False,SMOTETomek,False,10,1,5,not majority,0.639531634072974,2.274955742540769e-05,0.04846445826683188,squared_hinge,l2,28.943781314364482,rbf,0.6581124573833395,1.4920278500665454,4.388159880861597e-05,False,True,MannWhitneyU,0.205775035736925,False,False,SVM,False,True,True,False,False,100000,False,True,False,True,2486672884,False,False,True,True,True,True,True,True,False,False,False,False,True,PREDICT,True,False,9255
2,19,0.13762925907139034,0.0011385930315391955,0.26257675946847925,False,True,robust_z_score,True,most_frequent,7,0.026993059413701156,lsqr,0.7723834765337217,l2,100,0.37827498982012725,7,2,27,3,2,57,0.8631054259842311,False,SMOTE,False,13,1,9,all,0.42888639228813963,0.00017447551815347312,0.7543998514574227,hinge,l1,363.56719610062834,linear,0.09972505357839911,2.753951559921801,0.002627948798462511,False,True,MannWhitneyU,0.0010674979202286823,False,False,LR,False,False,False,False,True,100000,False,True,False,True,4093616794,False,False,False,False,False,True,True,True,False,True,True,False,True,All,True,True,21490
